name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;378;0;193;3075;984;3075;961;0
header;134;129;134;166;1756;166;1756;129
A;910;126;910;128;911;128;911;126
A;934;190;934;217;956;217;956;190
B;931;1059;931;1088;954;1088;954;1059
C;440;1611;440;1628;454;1628;454;1611
B;820;1699;820;1718;834;1718;834;1699
C;935;1742;935;1772;956;1772;956;1742
A;477;1963;477;1965;479;1965;479;1963
B;489;2031;489;2045;512;2045;512;2031
C;526;2285;526;2305;541;2305;541;2285
D;943;2418;943;2446;963;2446;963;2418
B;595;2599;595;2618;608;2618;608;2599
