name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;231;0;243;3077;1071;3077;1071;0
header;234;163;234;205;1854;205;1854;163
A;638;47;638;50;640;50;640;47
A;1034;228;1034;255;1057;255;1057;228
A;924;361;924;363;927;363;927;361
D;370;733;370;749;379;749;379;733
B;1037;894;1037;921;1056;921;1056;894
B;689;1194;689;1213;704;1213;704;1194
A;500;1515;500;1517;502;1517;502;1515
C;1031;1562;1031;1592;1052;1592;1052;1562
B;543;1929;543;1948;555;1948;555;1929
B;296;1965;296;1991;313;1991;313;1965
D;1035;2243;1035;2271;1055;2271;1055;2243
A;689;2986;689;2988;691;2988;691;2986
