name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1009;0;1009;3089;1045;3089;1091;0
header;149;123;149;171;1875;171;1875;123
A;1050;187;1050;212;1074;212;1074;187
A;1023;512;1023;516;1031;516;1031;512
A;1030;560;1030;561;1030;561;1030;560
A;1062;686;1062;689;1066;689;1066;686
B;1026;856;1026;883;1048;883;1048;856
A;1043;1230;1043;1230;1044;1230;1044;1230
A;1043;1295;1043;1295;1043;1295;1043;1295
A;1033;1434;1033;1435;1033;1435;1033;1434
A;1053;1513;1053;1515;1054;1515;1054;1513
C;1024;1526;1024;1554;1045;1554;1045;1526
D;1024;2204;1024;2231;1046;2231;1046;2204
